,reviews_rating,user_sentiment,reviews_text
3253,1,Positive,"The heater only stays on for 2-4 minutes max, then it shuts off. The instructions on the sticker says that if it turns off, then unplug it for 30 minutes. So freeze for 30 and warm for 2-4 minutes, not ok. It's winter and my office door has to stay open to a long hallway, so I know it's not turning off because the room warm and cozy."
3254,1,Positive,"When I bought it I thought it was great, but after only a few months it started turning off within minutes of turning on. I checked it over and see no buildup on the coils, have it in an open spot where it gets plenty circulation, but yet it never stays on for more than 3 or 4 minutes."
3255,1,Positive,"Bought this heater tonight, plugged it in for a good 5 minutes and my whole power went out! Shame."
3257,1,Positive,I bought this directly from company since it was out of season at Walgreens. The purpose was to plug it in under my desk at work to stay warm. The thing is so loud I cannot use it in an office enviorment without upsetting my coworkers. It sits inside a drawer in my desk at work. I am too busy to pack the thing up and return it.
3258,1,Positive,"I have this space heater and it is junk! Turns on and heats up and when it gets hot, it turns off and will not turn back on! I have had many heaters and this one is not vry good!"
3260,1,Positive,This product was brand new and literally never worked once.
3261,1,Positive,"This heater mostly blows air. It takes almost an hour before you feel the heat. The plug melted after owning for a month. It would be better for a very very small room , that is the size of a closet. I have to turn my television up to be able to hear over the noise."
3330,1,Positive,"It smells great and I love the texture, however, it leaves my hair uber-oily. I can't deal with it being so stringy after a wash. This review was collected as part of a promotion."
3331,1,Positive,"Well, I definitely did not like the Pro-V AgeDefy conditioner. I was excited to try the pair of shampoo and conditioner together but was not overly impressed with the outcome of my hair. The conditioner not only smells like vitamins (not very appealing) but it left my hair limp and lifeless. I tried the conditioner with other shampoos thinking it might be the shampoo, but unfortunately I got the same results. Won't be purchasing this conditioner in the future. This review was collected as part of a promotion."
3332,1,Positive,"I tried the Pantene Expert Pro-V AgeDefy Conditioner yesterday. While it as in my hair in the shower it felt creamy and smelled great. As it was drying my hair looked a little frizzy but still ok, but throughout the day my head started to have a slight burn and itch (I can still feel it today). It was fine before. And my hair feels drier and more coarse than it did before. My hair now actually feels crunchy. I swear it said conditioner on the bottle. This review was collected as part of a promotion."
