,reviews_rating,user_sentiment,reviews_text
3718,5,Negative,Mary Desilets Canada Dry is the ONLY Ginger Ale! Growing up as a kid I remember when I was sick with a cold and sore throat A Canada Dry Ginger Ale with some vanilla ice cream Always made me feel better...STILL DOES! I had 2 vanilla ginger ale sodas today. Right now sitting here with a small glass of Canada Dry Ginger Ale! mmm mmm good!
3722,5,Negative,I have been drinking Canada Dry because it has Real Gingerin it. It is such a soothing drink when I need something to perk me up..the little fizzes makes me think of sizzles when meat is cooking...
3732,5,Negative,This is my son's drink of choice! The only problem we have here in Villa Rica GA is finding the diet ginger ale. Our retailers just don't stock enough of the diet ginger ale!!
3740,5,Negative,Does not have a bad taste like other diet drinks do.
3745,5,Negative,I love this product but I have a hard time finding it in some of your stores so I go to Publix because they have a variety of flavors of this product!!!
3750,5,Negative,"I started growing out my hair a couple months ago. BoC Clay Pomade used to be my go-to product, but it was making my hair a bit too stiff as it got longer. I tried this cream as a substitute, and it's just what I needed."
3758,4,Negative,Creamy and tasty.
3771,5,Negative,The kids like this sauce.
3827,4,Negative,Will be using them for organizing food service files
3830,4,Negative,"I used this product to organize my cake business. Orders, receipts, supplies."
3834,4,Negative,It's an organized to do list with room for backup information
3842,4,Negative,Using this product to get some job files in order. Product seems to be well made .I think it will hold up to daily use.
3843,4,Negative,"I use the folders to categorize related task, subjects or projects that are in progress."
3858,4,Negative,use for billing Keeping reciepts in order and invoices in order
3872,4,Negative,As soon as I saw it I knew it would help with my upcoming trip to Montreal. I'm always looking for ways to organize and this will defintely help. I've already told others about the product.
3876,4,Negative,"I really like this folder. The one thing I would change is the stock currently, it's too thin."
3877,4,Negative,"Recipes...low fat, low calorie, low carb.. Travel... agenda...hotels...flights Workshop...information...notes....books to read Things to do....urgent...in a week Trip....receipts...information...brochures Project....receipts.....information....brochures Stocks to buy....information... different recommendations... different"
3903,4,Negative,I use this product for both personal and business use.
3906,4,Negative,I plan to use it to organize bills/pd receipts before data entry and filing. Also plan to use it for various tax forms and notations/record keeping.
3909,4,Negative,I use it for keeping track of Medical bills and other house expenses.
3912,4,Negative,You don't lose all those little pieces of paper when you put them in these files
3913,4,Negative,I use them to coordinate projects and have everything in one place
3934,4,Negative,Would like to see shortest tab sealed so small recipets willnot fall out
3936,4,Negative,The folder organizes my documents in the order they come in.
3944,4,Negative,"I'm going to use these in addition to both standard files, and the computer."
3945,4,Negative,"I am a teacher, and I use a folder to organize all the paperwork I need for the day. I can separate papers needed for each class, and those needed for meetings."
3950,4,Negative,Using Divide-It-Up allows you to see what is actually in the file by just opening the folder and looking at it. You don't have to shuffle through all the papers in the folder to find what you're looking for. I just started using these folders and I believe Divide-It-Up will help everyone our the office.
3951,4,Negative,practical and can contained sorted documents in one folder
3952,4,Negative,Using to organize Mothers bills/insurance/car/house/etc.
3954,4,Negative,"This product will be used for income tax organization, forms and receipts."
3956,4,Negative,"I have been doing this myself, cutting down files to sub organize!"
3959,4,Negative,I use these folders to orgainze mulit-year contracts with multiple vendors. This allows me to also split various vendors' paperwork in one file.
3960,4,Negative,Use these do separate class assignments! I'm a teacher and I also use them to separate categories like already graded and to be graded! Also to separate different classes.
3961,4,Negative,"Works extremely well to organize expenses, presentations and separating hand out materials."
3965,4,Negative,#NAME?
3966,4,Negative,Allows me to have all of my schools documents in one place but seperated at the same time.
3969,4,Negative,"use it for review of policies, ie, current policy in one file, draft in the next, final version in third file."
3972,4,Negative,It truly helps divide the contents of a folder and highlight smaller integral contents...
3976,4,Negative,"Used for organizing billing, and client information"
3988,4,Negative,Keep receipts and other various sized document together conveniently.
3993,5,Negative,"I use this product for expense reports that need to be compiled. I use one section for the receipts, one section for any notes, and another section for the finish expense report."
3997,5,Negative,I use this product to organize financial and personal files. I don't have to have separate files for related areas now. I do wish they had some files that had deeper pockets.
4004,5,Negative,"I use the folders to organize my PTA meetings and keeping the agenda, attendance sheet and receipts together."
4008,5,Negative,This file folder system allows me to organize my investigation files!
4011,5,Negative,I home school my three boys and these have made my job easier.
4015,5,Negative,This product will save me time when putting togehter packages for presentations.
4022,5,Negative,I work in a law office and these file folders help us prepare the documents we need.
4026,5,Negative,I will use the products to keep different papers organized divided by campus. That way I will have all in the same file but still divided
4029,5,Negative,I was looking for something that I could put all my days needs in as few a files as possible. This is the one. I can keep all the papers I need together when having a meeting without searching through a mass of papers.
